"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Custom Real-Time-Kinematics Positioning System Testbed for Mobile Robot Localization","T. Stangebye; T. Mohr; A. Vallenti; M. Grauff; S. Koziol","Electrical & Computer Engineering Department, Baylor University, Waco, Texas; Electrical & Computer Engineering Department, Grove City College, Grove City, Pennsylvania; Electrical & Computer Engineering Department, Grove City College, Grove City, Pennsylvania; Electrical & Computer Engineering Department, Grove City College, Grove City, Pennsylvania; Electrical & Computer Engineering Department, Baylor University, Waco, Texas",2020 IEEE 14th Dallas Circuits and Systems Conference (DCAS),"25 Jan 2021","2020","","","1","4","Global-Positioning-System Real-Time-Kinematics (GPS-RTK) is a highly accurate positioning technology which has become reasonably affordable in the recent past and which is very useful as a mobile robot localization method. However, much of the system-level inter-workings of a GPS-RTK system are likely not well understood by many roboticists and researchers. Our paper proposes a self-sufficient GPS-RTK system which is intended to be easily understood and readily deployable in a multitude of lab robotics scenarios. In order to further the understanding of GPS-RTK from a systems level, this paper first describes a Longe-Range Radio (LoRa®) GPS-RTK implementation from the ground up, as a synthesis of multiple open source technologies and independent projects, and then offers validation data of the system.","","978-1-7281-8510-1","10.1109/DCAS51144.2020.9330659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9330659","GPS-RTK;LoRa;Mobile Robot Localization;Autonomous Systems;Positioning Systems","Location awareness;Conferences;Prototypes;Documentation;Libraries;Mobile robots;Open source software","","3","","14","IEEE","25 Jan 2021","","","IEEE","IEEE Conferences"
"Use of an automated guided vehicle as a telepresence system with measurement support","S. Winkler; N. Weidensager; J. Brade; S. Knopp; G. Jahn; P. Klimant","Institute for Machine Tools and Production Processes, Chemnitz University of Technology, Chemnitz, Germany; Institute for Machine Tools and Production Processes, Chemnitz University of Technology, Chemnitz, Germany; Institute for Machine Tools and Production Processes, Chemnitz University of Technology, Chemnitz, Germany; Institute for Machine Tools and Production Processes, Chemnitz University of Technology, Chemnitz, Germany; Professorship of Applied Geropsychology and Cognition, Chemnitz University of Technology, Chemnitz, Germany; Institute for Machine Tools and Production Processes, Chemnitz University of Technology, Chemnitz, Germany",2022 IEEE 9th International Conference on Computational Intelligence and Virtual Environments for Measurement Systems and Applications (CIVEMSA),"18 Aug 2022","2022","","","1","6","This paper proposes an AGV-based telepresence platform for scientific research purposes. The black box nature of many commercially available telepresence systems makes it difficult for researchers to gather unfiltered and reliable data about the behavior and impressions in telepresence operations. The proposed system aims to close this gap by using a fully accessible architecture using a self-developed, fully self-sufficient AGV, which is equipped with two independent sensor systems for self-localization alongside a 360° camera for a natural use of the telepresence system. The accessibility of different movement features ensures the possibility to tailor the setup to different research questions by restricting the user’s access to any given feature. At the same time, access to all raw and filtered sensor data guarantees the reliability and quality of the acquired data at any given time of the experiment. During the entire time of use, the AGV creates a digital twin of itself, its behavior and its surroundings to allow the user precise comparisons between the expected scenario and the real situation. Due to the modular approach of the platform, both from the physical and software architecture, the proposed design can be further extended to tackle questions outside of its current scope, like providing additional information to the recipient of the system or possible on site interactions with it.","2377-9322","978-1-6654-3445-4","10.1109/CIVEMSA53371.2022.9853678","Deutsche Forschungsgemeinschaft; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9853678","telepresence;automated guided vehicle;distance measurement;SLAM","Telepresence;Remotely guided vehicles;Software architecture;Current measurement;Virtual environments;Computer architecture;Sensor systems","","4","","32","IEEE","18 Aug 2022","","","IEEE","IEEE Conferences"
"Precision Farming with Autonomous Drones: Real-time Data and Efficient Fertilization Techniques","M. M. I. Shehab; M. R. Jany; S. Alam; A. Sarker; M. S. Hossen; A. Shufian","Dept. of Electrical and Electronic Engineering, American International University-Bangladesh, Dhaka, Bangladesh; Dept. of Electrical and Electronic Engineering, American International University-Bangladesh, Dhaka, Bangladesh; Dept. of Electrical and Electronic Engineering, American International University-Bangladesh, Dhaka, Bangladesh; Dept. of Electrical and Electronic Engineering, American International University-Bangladesh, Dhaka, Bangladesh; Dept. of Electrical and Electronic Engineering, American International University-Bangladesh, Dhaka, Bangladesh; Dept. of Electrical and Electronic Engineering, American International University-Bangladesh, Dhaka, Bangladesh",2025 2nd International Conference on Advanced Innovations in Smart Cities (ICAISC),"21 Apr 2025","2025","","","1","6","The study explores the challenges farmers face due to environmental issues and the growing global population. It suggests that digital technologies, particularly drones, can improve agricultural productivity. The research focuses on developing a drone capable of autonomously fertilizing fields, providing real-time data and insights. With Raspberry Pi, multispectral sensors, GPS technology, CNN, Tiny Yolo v4, and AI-driven analytics, the drone can deliver chemicals to targeted areas and return to its base station, significantly reducing farmers' efforts. This model conducted four tests to evaluate the drone's accuracy in a 60 m2 cropland area. It utilized a single drone, although cooperative operation with multiple drones could enhance efficiency. As a result, the findings show that optimal results were achieved with a load of 500 grams at a speed of 28 km/h, achieving an overall precision fertilization accuracy rate of 98.3%. This payload is sufficient for small-scale operations, but its efficiency depends on crop density and the required fertilization level. The drone can operate continuously for 20 minutes at full capacity. In the test period, with a fly time of 3.86 minutes, the drone covered approximately 59 m2 cropland area. Compared to traditional human labor, the drone demonstrates higher precision and reduces environmental impact by minimizing chemical waste. The experiment was conducted in a controlled agricultural field to simulate realistic farming conditions. The use of drones in field inspection and pesticide application is examined in this study, emphasizing the methodology, controllers, and hardware/software components. It illustrates how AI and machine learning improve agriculture's technical efficiency and environmental sustainability.","","979-8-3315-0699-5","10.1109/ICAISC64594.2025.10959516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10959516","precision farming;Raspberry Pi;autonomous drone;resource efficiency;self-sufficient navigation;CNN","Productivity;Precision agriculture;Technological innovation;Accuracy;Navigation;Real-time systems;Sustainable development;Chemicals;Drones;Farming","","1","","23","IEEE","21 Apr 2025","","","IEEE","IEEE Conferences"
"Exploring Intelligent UAV Route Planning in Autonomous Telecommunication Systems","R. Chakraborty; D. Kumar; K. Preetham","Department of Computer Science & IT, ARKA JAIN University, Jamshedpur, Jharkhand, India; Department of Mathematics, Vivekananda Global University, Jaipur, India; Department of Management, School of Management - UG, JAIN (Deemed to be University), Bangalore, Karnataka, India",2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT),"4 Nov 2024","2024","","","1","6","This paper gives a singular approach to permitwise unmanned aerial car (UAV) direction planning in self-sufficient telecommunication systems. The proposed technique utilizes the aggregate of heuristic algorithms, artificial intelligence, and dynamic programming strategies for unmanned airborne vehicles to determine the most useful route to supply the services correctly. The proposed technique is evaluated on simulated 3-D surroundings. It has proven its effectiveness in offering high-acting direction-making plans with quick flight routes and offers excellent real-time performance. The heuristics and synthetic intelligence strategies used in this method can efficiently examine the environment for higher route planning and allow the UAVs to evolve to extraordinary terrains, climates, and boundaries, which can affect the conversation shipping. The principle application of this technique is in offering reliable verbal exchange offerings via UAVs in antagonistic and indoor environments. Thru the proposed approach, this paper immediately explores the green routing solutions for practical deployment eventualities.","2473-7674","979-8-3503-7024-9","10.1109/ICCCNT61001.2024.10724376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10724376","Approach;Direction;Technique;Surroundings;Efficiently;Antagonistic","Oral communication;Autonomous aerial vehicles;Routing;Real-time systems;Planning;Telecommunications;Maintenance;Indoor environment;Optimization;Meteorology","","1","","11","IEEE","4 Nov 2024","","","IEEE","IEEE Conferences"
"Technical and Economic Analysis of Investment in a Self-Sufficient System Based on the New Network Tariff Model","K. Sredenšek; E. Bahčič; E. Simonič; S. Seme","Faculty of Energy Technology, University of Maribor, Krško, Slovenia; GEN Group, Krško, Slovenia; Faculty of Energy Technology, University of Maribor, Krško, Slovenia; Faculty of Energy Technology Faculty of Electrical Engineering and Computer Science, University of Maribor, Krško, Slovenia",2024 International Conference on Smart Systems and Technologies (SST),"20 Nov 2024","2024","","","197","201","The paper presents a technical and economic analysis of investment in a self-sufficient system for a household consumer under the new network tariff model and electricity billing system in Slovenia. The paper compares the current system with the new system, as well as the scenarios of electricity production and consumption when the household consumer uses a photovoltaic system, a battery, or neither. The results indicate significantly lower electricity costs under the current system and a small difference in costs when a battery is added to the photovoltaic system under the new system.","","979-8-3503-8639-4","10.1109/SST61991.2024.10755362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10755362","photovoltaic systems;battery;current and new system;tariff model;electrical energy","Photovoltaic systems;Renewable energy sources;Analytical models;Costs;Electricity;Tariffs;Production;Batteries;Sustainable development;Investment","","1","","16","IEEE","20 Nov 2024","","","IEEE","IEEE Conferences"
"Masterless Control of Parallel Modular Active front-end (AFE) Systems for Vehicles and Stationary Applications","A. Zhaksylyk; H. Rasool; T. Geury; M. El Baghdadi; O. Hegazy","ETEC Department & MOBI Research Group, Vrije Universiteit Brussel (VUB), Brussel, Belgium; ETEC Department & MOBI Research Group, Vrije Universiteit Brussel (VUB), Brussel, Belgium; ETEC Department & MOBI Research Group, Vrije Universiteit Brussel (VUB), Brussel, Belgium; ETEC Department & MOBI Research Group, Vrije Universiteit Brussel (VUB), Brussel, Belgium; ETEC Department & MOBI Research Group, Vrije Universiteit Brussel (VUB), Brussel, Belgium",2020 Fifteenth International Conference on Ecological Vehicles and Renewable Energies (EVER),"2 Nov 2020","2020","","","1","6","This paper proposes a masterless control strategy for parallel active front-end (AFE) systems for off-board electric vehicle (EV) charging and stationary applications. The proposed solution enables high modularity in AC-DC power converters designated for EV charger systems, where the AFE modules can be separated and recombined, enabling them to be more versatile, flexible and scalable. The presented AFE rectifier system consists of several self-sufficient modules with distributed control that can exchange data through CAN bus. The proposed system has functions like dynamic resource allocation, automatic interleaving, circulating current control, accurate current sharing and demonstrates increased fault tolerance. In this paper, the main operating principle of the masterless control of modular AFE rectifier systems is explained. Moreover, the performance of the AFE rectifier system supplying power to a 100 kW off-board DC charger is demonstrated by MATLAB Simulink with changing load, module failures and possible manufacturing flaws.","","978-1-7281-5641-5","10.1109/EVER48776.2020.9242540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9242540","Active front-end rectifier;EV charger;masterless control;parallel converters;CAN bus;Networked control systems stability","Fault tolerance;Software packages;Fault tolerant systems;Rectifiers;Resource management;Vehicle dynamics;Matlab","","5","","15","IEEE","2 Nov 2020","","","IEEE","IEEE Conferences"
"Techno-Economic Analysis of Hybrid Energy Storage Optimal Sizing in Self-Sufficient Renewable Energy System","M. Sarfraz; T. Xu; H. Meng; R. Wang","School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China",2024 6th International Conference on Smart Power & Internet Energy Systems (SPIES),"19 May 2025","2024","","","391","396","Energy storage is crucial in the current renewable energy-dominated power system for several reasons. One critical need is effectively mitigating the uncertainty of sporadic renewable source generation and enhancing energy integration in energy systems. This paper analyzes an optimal sizing design of the hybrid energy storage connected with standalone rooftop solar photovoltaic considering precise battery and stored hydrogen usage. This study conducts a techno-economic analysis of an office building located in a temperate region. A powerful optimization tool is employed to optimize the configuration and sizing of the proposed distributed renewable energy system. The model optimization results affirm that the hybrid storage model design simultaneously leveraging battery and hydrogen fuel cell performs better than only hydrogen storage design when evaluating the levelized cost of energy, total net present cost, self-sufficiency, and reliability objective functions.","","979-8-3503-6886-4","10.1109/SPIES63782.2024.10983619","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10983619","renewable energy resources;energy storage sizing;self-sufficient energy system;battery storage;hydrogen storage","Renewable energy sources;Hydrogen storage;Costs;Uncertainty;Hydrogen;Reliability engineering;Real-time systems;Batteries;Power system reliability;Optimization","","","","17","IEEE","19 May 2025","","","IEEE","IEEE Conferences"
"Development of android based smart home and nurse calling system for differently abled","N. Khera; S. Tiwari; R. P. Singh; T. Ghosh; P. Kumar","Department of ECE, Amity University, Noida; Department of ECE, Amity University, Noida; Department of ECE, Amity University, Noida; Department of ECE, Amity University, Noida; Department of ECE, Amity University, Noida",2016 5th International Conference on Wireless Networks and Embedded Systems (WECON),"27 Jul 2017","2016","","","1","4","This paper presents the development of an intelligent Android based wireless system to assist the differently abled person by making them self-sufficient in controlling the room ambience as per the requirements as well as to call the attendant when needed. For this purpose, the voice driven and secure application software is developed in Android platform for calling the nurse using Zigbee communication interface and using Bluetooth based wireless communication the user voice commands will provide the desired actuating signal to actuators at receiver end for on/off control of electrical appliances. The system is very simple and easy to use as it is communicating with the subject in real time using the Android application software from the Android based personal digital assistance devices.","","978-1-5090-0893-3","10.1109/WECON.2016.7993423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7993423","Andriod application software;Bluetooth wireless communication;microcontroller;personal area network;serial communication","Bluetooth;Androids;Humanoid robots;Microcontrollers;Smart phones;Wireless communication;Application software","","12","","9","IEEE","27 Jul 2017","","","IEEE","IEEE Conferences"
"Operational Mitigation of Cyberattack-Induced Cascading Failures in Power Systems","S. Hashemi; M. Panteli; V. S. Rajkumar; A. Ştefanov","Department of Electrical and Computer Engineering, University of Cyprus, Nicosia, Cyprus; Department of Electrical and Computer Engineering, University of Cyprus, Nicosia, Cyprus; Department of Electrical Sustainable Energy, Delft University of Technology, Delft, The Netherlands; Department of Electrical Sustainable Energy, Delft University of Technology, Delft, The Netherlands",2024 International Conference on Smart Energy Systems and Technologies (SEST),"4 Oct 2024","2024","","","1","6","Cyber-physical power systems are susceptible to cyber threats and attacks that can lead to cascading failures and widespread power outages. Therefore, mitigating the impact of such attacks requires the timely implementation of operational strategies to prevent cascading blackouts. One Such strategy is the controlled islanding of the affected power grid, serving as a last resort against the propagation of the cascading outages. In this context, this paper introduces a novel detection-informed operational mitigation strategy, i.e., controlled islanding, against cyberattack-induced cascading failures, addressing “when” and “where” to implement controlled islanding. The proposed strategy leverages dynamic cascading failure modeling to quantify the impact of ongoing cyberattacks on power grids, using quantitative metrics such as demand-not-served (DNS). For effective operational mitigation, the strategy initiates controlled islanding when any attack, including fabricated protection trip commands and measurements' replay attacks, are detected, and any operating limits, such as line loading, are violated. It then proceeds to the implementation of controlled islanding, where identified cyberattack-affected elements are effectively surrounded by stable and self-sufficient islanded areas, while minimizing the system DNS. Numerical results on the IEEE 39-bus system demonstrate the effectiveness of the proposed strategy, reducing the DNS value by up to 47% when the controlled islanding strategy is implemented.","2836-4678","979-8-3503-8649-3","10.1109/SEST61601.2024.10694287","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10694287","cascading failures;cyberattacks;anomaly detection;operational mitigation;controlled islanding","Islanding;System dynamics;Prevention and mitigation;Power system protection;Power system dynamics;Power grids;Software;Power system faults;Computer crime;Protection","","","","16","IEEE","4 Oct 2024","","","IEEE","IEEE Conferences"
"Application of the theory of conceptual graphs in the technology of automated development of embedded expert systems with an open source code","S. V. Vlasenko; D. H. Imaev","Saint Petersburg Electrotechnical University “LETI”, Saint Petersburg, Russia; Saint Petersburg Electrotechnical University “LETI”, Saint Petersburg, Russia",2016 XIX IEEE International Conference on Soft Computing and Measurements (SCM),"25 Jul 2016","2016","","","299","301","This article explores one of the approaches to the use of the conceptual graphs (CGs) theory in the tasks dealing with automated development of the embedded expert systems (ESs) being realized in an open program code in universal high level algorithmic languages. Within this approach CGs are used as an universal expression means for representation of overall, self-sufficient, fully portable expert systems models of various classes which can be correctly executed (or translated into the required form) in the target program environments. The described approach is considered on the example of the project of AIS toolkit development, focused on support of the built-in situational type control ESs design.","","978-1-4673-8919-8","10.1109/SCM.2016.7519761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7519761","expert systems;knowledge representation;conceptual graphs;semantic networks","Object oriented modeling;Context;Engines;Knowledge representation;Context modeling;Expert systems;Adaptation models","","1","","6","IEEE","25 Jul 2016","","","IEEE","IEEE Conferences"
"RoboRover – A Jetson Nano Powered Robot Car for Object Following, Obstacle Avoidance, and Wall Following","T. Huynh; J. Walter; F. Aveta","Robotics Department, University of Michigan, Ann Arbor, Michigan, USA; Electrical and Computer Engineering Program, Wentworth Insitute of Technology, Boston, Massachusetts, USA; Electrical and Computer Engineering Program, Wentworth Insitute of Technology, Boston, Massachusetts, USA","2023 IEEE 14th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","17 Nov 2023","2023","","","584","589","An intelligent and self-sufficient robot is essential across a wide range of fields, including transportation, industry, space exploration, and defense. Mobile robots possess the capability to undertake diverse tasks such as handling materials, aiding in disaster scenarios, conducting patrols, and executing rescue operations. As a result, the development of an autonomous robot that can navigate through both unchanging and ever-changing surroundings has become important. The primary objective of mobile robot navigation revolves around ensuring the seamless and secure traversal of the robot through complex environments, starting from an initial position, and reaching a designated goal position. This paper presents the design and implementation of a Jetson Nano powered robot car which uses local sensors to interact with an unknown environment. Object following, obstacle avoidance, and wall following features are built for the car to navigate to reach its desired destinations.","","979-8-3503-0413-8","10.1109/UEMCON59035.2023.10316007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10316007","OpenCV;Jetson Nano;PyTorch;object following","Navigation;Service robots;Transportation industry;Robot sensing systems;Autonomous automobiles;Space exploration;Sensors","","1","","15","IEEE","17 Nov 2023","","","IEEE","IEEE Conferences"
