"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Metric-based Identification of Target Conflicts in the Development of Industrial Automation Software Libraries","E. M. Neumann; B. Vogel-Heuser; M. Gnadlinger; J. Fischer; L. Reimoser; S. Diehm; T. Englert; M. Schwarz","Institute of Automation and Information Systems, TUM School of Engineering and Design Technical University of Munich, Garching, Germany; Institute of Automation and Information Systems, TUM School of Engineering and Design Technical University of Munich, Garching, Germany; Institute of Automation and Information Systems, TUM School of Engineering and Design Technical University of Munich, Garching, Germany; Institute of Automation and Information Systems, TUM School of Engineering and Design Technical University of Munich, Garching, Germany; Institute of Automation and Information Systems, TUM School of Engineering and Design Technical University of Munich, Garching, Germany; Schneider Electric Automation GmbH, Marktheidenfeld, Germany; Schneider Electric Automation GmbH, Marktheidenfeld, Germany; Schneider Electric Automation GmbH, Marktheidenfeld, Germany",2022 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"26 Dec 2022","2022","","","1493","1499","Automated Production Systems are highly complex, mechatronic systems whose functionality is implemented increasingly via automation software. Achieving and maintaining high software quality for system lifetimes of several decades is thus crucial for machine and plant manufacturing companies to stay globally competitive. However, the multitude of stakeholders involved in the software development workflow ranging from library module standardization up to commissioning at the customer’s site, leads to different perspectives on code quality and target conflicts in the software optimization. This paper introduces a metric-based approach substantiated by structural analysis of dependency graphs to systematically identify target conflicts between library developers interested in high maintainability to keep the software evolvable for years, and application engineers interested in intuitive ease of use to integrate the library’s functionality into machine-specific projects. The approach is evaluated with an industrial automation software library.","","978-1-6654-8687-3","10.1109/IEEM55944.2022.9989691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9989691","automated Production Systems;IEC 61131-3;Software Quality;Software Metrics","Production systems;Automation;Software libraries;Mechatronics;Standardization;Software quality;Industrial engineering","","2","","25","IEEE","26 Dec 2022","","","IEEE","IEEE Conferences"
"Building Automation planning and design tool implementing EN 15 232 BACS efficiency classes","J. Grela; A. Ożadowicz","Faculty of Electrical Engineering, Automatics, Computer Science and Biomedical Engineering, AGH University of Science and Technology, Krakow, Poland; Faculty of Electrical Engineering, Automatics, Computer Science and Biomedical Engineering, AGH University of Science and Technology, Krakow, Poland",2016 IEEE 21st International Conference on Emerging Technologies and Factory Automation (ETFA),"7 Nov 2016","2016","","","1","4","The proper design of Building Automation and Control Systems (BACS) and Technical Building Management (TBM) with complex technical systems and thousands of devices is a very difficult process with a lot of laborious works. The usage of dedicated tools for design process may simplifies these efforts and works. The BACS and TBM have impact not only on buildings' comfort and safety, but also on the energy performance. In this paper concept of a new software tool is introduced. This tool provides guidance for taking the BACS and TBM functions as far as possible into account under buildings planning and design processes. The guidance based on the EN 15232 standard, defining the BACS and TBM efficiency classes. First stages of development of the proposed software tool have been presented. Proposed by authors software tool helps to solve typical issues under BACS design process.","","978-1-5090-1314-2","10.1109/ETFA.2016.7733614","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7733614","Building Automation and Control Systems;automated design;building automation design;EN 15232 standard","Planning;Standards;Energy efficiency;Software tools;Building automation;Guidelines","","10","","16","IEEE","7 Nov 2016","","","IEEE","IEEE Conferences"
"Towards LLM-augmented multiagent systems for agile software engineering","J. A. Chudziak; K. Cinkusz","Faculty of Electronics and Information Technology, Warsaw University of Technology, Warsaw, Poland; Faculty of Electronics and Information Technology, Warsaw University of Technology, Warsaw, Poland",2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),"29 Nov 2024","2024","","","2476","2477","A cognitive multi-agent ecosystem designed for efficient software engineering using Agile methodologies can significantly improve software development processes. Key components include the integration of Multi-Agent Systems (MAS) and Large Language Models (LLMs), utilizing Dynamic Context techniques for agent profiling, and Theory of Mind to enhance collaboration. The CogniSim Ecosystem analyzes problems, proposes solutions, constructs and validates plans, and coordinates specialized agents playing roles such as developers, executors, quality checkers, and methodology reviewers. These agents produce documentation, models, and diagrams (e.g., UML) while adhering to predefined quality and performance measures. The ecosystem also simulates the impact of various team configurations on problem-solving effectiveness, helping organizations identify optimal team structures. Case studies and simulations demonstrate its practical applications.CCS CONCEPTS• Computing methodologies → Multi-agent systems; • Software and its engineering → Agile software development.","2643-1572","979-8-4007-1248-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10764913","Multi-Agent Systems;Large Language Models;Software Engineering;Collaboration Automation;methodologies;SAFe;CogniSim","Computational modeling;Large language models;Unified modeling language;Ecosystems;Agile software development;Organizations;Software;Problem-solving;Multi-agent systems;Software engineering","","","","12","","29 Nov 2024","","","IEEE","IEEE Conferences"
"Will Generative AI Fill the Automation Gap in Software Architecting?","J. Ivers; I. Ozkaya","Software Engineering Institute Carnegie Mellon University, Pittsburgh, USA; Software Engineering Institute Carnegie Mellon University, Pittsburgh, USA",2025 IEEE 22nd International Conference on Software Architecture Companion (ICSA-C),"30 May 2025","2025","","","41","45","Researchers are aware that software architects lack effective automation to support much of their work. Generative AI (GenAI) is sparking research interest regarding its potential role in filling this gap, inspired by promising applications of GenAI to other software engineering activities. In this paper, we aim to reflect and sharpen this conversation from the vague “how can GenAI be applied to architecture” to “which architecture activities are most amenable to application of GenAI.” We stress the importance of considering contributions in the context of workflows and reflect on the alignment (or lack thereof) of GenAI with the nature of common architecture tasks through the discussion of five common architecture activities. We offer guiding criteria to assist architecture researchers in focusing on activities that are both amenable to automation and likely to obtain significant utility from GenAI.","2768-4288","979-8-3315-3336-6","10.1109/ICSA-C65153.2025.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11015085","software architecture;generative AI;LLM;architecture decision making;software architecture automation;architecting workflows","Automation;Software architecture;Generative AI;Decision making;Focusing;Computer architecture;Oral communication;Software;Filling;Stress","","","","17","IEEE","30 May 2025","","","IEEE","IEEE Conferences"
"ZDLC: Towards Automated Software Construction and Migration","S. Khaddaj; Y. K. Makoondlall; B. Makoond; S. Chivukula; K. Keerthi","School of Computing and Information Systems, Kingston University, UK; School of Computing and Information Systems, Kingston University, UK; Cognizant Technology Solutions, London, UK; Cognizant Technology Solutions, London, UK; Cognizant Technol. Solutions, London, UK",2015 14th International Symposium on Distributed Computing and Applications for Business Engineering and Science (DCABES),"10 Mar 2016","2015","","","13","16","The construction of modern software projects with a multitude of quality requirements is a challenging and complex task particularly for large scale systems. Underestimating this complexity may result in project failures at worst or the delivery of poor quality products that are plagued with software defects at best. However, introducing scientific rigor at every step of the software development life cycle (SDLC) can reduce defect leakage through the different stages. While this can improve quality considerably it might affect upfront cost and speed of delivery. Thus, there is a clear need to introduce automation in software production and defect tracking. The Zero Deviation Life Cycle (ZDLC) framework addresses this conflict i.e. Quality vs. Cost, by proposing a methodology that can be applied not only to new projects but also to legacy applications.","","978-1-4673-6593-2","10.1109/DCABES.2015.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7429545","Zero Deviation Life Cycle (ZDLC);software quality;automation of software construction;legacy systems","Software;Unified modeling language;Business;Automation;Computer architecture;Natural language processing;Aging","","","","12","IEEE","10 Mar 2016","","","IEEE","IEEE Conferences"
"Automated sports rim design in CAD system","M. S. A. Karim; A. Z. A. Rashid","Department of Mechanical Engineering, Higher Colleges of Technology (ADMC), Abu Dhabi, UAE; Department of Mechanical Engineering, Nottingham University (Malaysian Campus), Selangor, Malaysia",2018 Advances in Science and Engineering Technology International Conferences (ASET),"11 Jun 2018","2018","","","1","3","This research project is conducted to find ways to create automation at design stage in the light of reducing time to design within a Computer Aided Design (CAD) package. As current trend of product development is toward mass customizations, it is found that one of the most effective ways to implement automation in design is by automating the part-repetitive steps that need to be done every time the part is created. This project focused on developing a way to automate the repetitive steps and a case study on a wheel rim design is undertaken. From literature researches, it is found that in wheel designing process, the designer repeat the steps of creating the CAD data for the rim of the wheel which has standard sizing of its important profiles. The two driving dimensions in creating a wheel are the diameter of the wheel and the width which both have standard sizes. Using the function relation and family table in the CAD system, a relation driven table is created which stores the database of all the standard rim sizes available. The only manual thing that designer need to do in designing wheel after the automation is implemented is to design the spokes of the wheel. Again, using relation and pattern function, the number of the spokes can easily be changed as the designer desired. In the end, a method of creating a wheel in significantly faster way than the traditional method is produced. This study paves the way for an automated of repetitive elements in a particular design of intermediate to extremely complex and detailed design.","","978-1-5386-2399-2","10.1109/ICASET.2018.8376856","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8376856","Computer Aided System (CAD);Design Automation;Mass Customization;Feature Based Modeling (FBM);Product Development Process (PDP)","Wheels;Automation;Design automation;Solid modeling;Mass customization;Standards;Software","","","","7","IEEE","11 Jun 2018","","","IEEE","IEEE Conferences"
"Automated Software Design Using Machine Learning with Natural Language Processing","F. Khedmatkon; S. M. H. Hasheminejad; J. S. Malak","Department of Computer Engineering, Faculty of Engineering, Alzahra University, Tehran, Iran; Department of Computer Engineering, Faculty of Engineering, Alzahra University, Tehran, Iran; Information Technology Department, Tehran University of Medical Sciences, Tehran, Iran",2024 14th International Conference on Computer and Knowledge Engineering (ICCKE),"18 Feb 2025","2024","","","25","30","Designing is the most difficult task in software production and development. Researchers are trying to add automation to the software design and development process. This is because of the daily increase of demanding software production; the quality growth of automotive software design makes designers respond more quickly to the refreshed demands. One of the good designing methods is to use of data mining. In this research, the decision tree algorithm method is used to identify classes and detect relationships between classes automatically. The data input is the proposed method is the use case descriptions software and its output is the list of classes with relationships between them. This method has three 3 stages: First, the use case description scenarios are analyzed by natural language processing tools. In the next step, by setting rules, the data set is created, and then the decision tree algorithm is executed on the dataset. Output is the list of classes along with the type of relationship between them. Extracting of association relations one-to-one, one-to-many, and many-to-many and association relationships. ATM, CBS, GDP, and SC case studies have been used. In this research, an attempt has been made to provide a method that has better results than previous methods. The accuracy and F-score of proposed method on the ATM dataset are 90% and 0.93 which is a value of accuracy and F-score is better than similar research and has better results.","2643-279X","979-8-3315-1127-2","10.1109/ICCKE65377.2024.10874671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10874671","automated software design;Machine Learning;Natural language processing (NLP)","Knowledge engineering;Software design;Accuracy;Economic indicators;Software algorithms;Production;Machine learning;Software;Natural language processing;Decision trees","","","","34","IEEE","18 Feb 2025","","","IEEE","IEEE Conferences"
"Design automation based on parametrization of second order curves in CAD software","M. A. Nesterenko; S. V. Strashnov","Academy Of Engineering, RUDN University, Moscow, Russia; Academy Of Engineering, RUDN University, Moscow, Russia",2017 IEEE 11th International Conference on Application of Information and Communication Technologies (AICT),"11 Apr 2019","2017","","","1","4","Methods of creating parametric templates for construction of second order curves, which are used as a foundation to form object models, are demonstrated and explored. Autodesk AutoCAD design automation software is used as a tool for performing the specified tasks, as it contains the means for parametrization of geometric and dimensional relationships. The new presented drafting techniques provide better quality of drawings and allow to solve more complex problems in the shortest time. The effectiveness of the new methods is illustrated by examples.","2472-8586","978-1-5386-0501-1","10.1109/ICAICT.2017.8686933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8686933","parametrization;parametric model;second order curves;parabola;involute;geometric relationships;dimensional relationships;automated design software;AutoCAD","Solid modeling;Software;Three-dimensional displays;Buildings;Geometry;Parametric statistics;Design automation","","","","16","IEEE","11 Apr 2019","","","IEEE","IEEE Conferences"
"Open-AI Driven Open-source Open-access Sustainable ICs Design Flow","T. H. Teo; M. Xiang; E. Goh; H. -K. Hsu","Engineering Product Development, Singapore University of Technology and Design, Singapore; Engineering Product Development, Singapore University of Technology and Design, Singapore; Nano-Electronic Engineering and Design, Singapore University of Technology and Design, Singapore; Nano-Electronic Engineering and Design, Singapore University of Technology and Design, Singapore",2024 IEEE 17th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),"3 Jan 2025","2024","","","361","365","The work first demonstrates a design flow that uses open-source electronic design automation (EDA) software and open-access process design kits (PDKs) to design artificial neural network (ANN) circuits. Based on this design flow, a large-language model (LLM) is trained and used to design a three-phase pulse-width modulator (PWM). The three-phase PWM was implemented in SkyWater 130 nm CMOS technology and tapeout through a low-cost multi-project wafer (MPW). This work demonstrates the possibility of using open-AI, open-source EDA design flow to design practical circuits. Sanctions, expensive software license subscriptions, and complicated NDA do not restrict it. All academic institutions and companies should have open-AI, open-source, open-access EDA and PDKs for a sustainable IC design flow.","2771-3075","979-8-3315-3047-1","10.1109/MCSoC64144.2024.00066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10819560","IC design;Open-access;Open-AI;Open-source","Semiconductor device modeling;Process design;Neural network hardware;Multicore processing;Circuits;Artificial neural networks;Pulse width modulation;Licenses;Transformers;Software tools","","9","","17","IEEE","3 Jan 2025","","","IEEE","IEEE Conferences"
"AI Integrated ST Modern System for Designing Automated Standard Affirmation System","N. Retzlaff","Department of Management, Triagon Academy Villa Violette, Triq San Bernard, Marsa, Malta",2024 4th International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),"9 Aug 2024","2024","","","1386","1391","This is a phenomenal approach toward a game-changer in AI-driven software testing and assures quality automation of the software product, facilitating faster, more exact, and very comprehensive checking of the software product. This would present a very solid architecture that would lay the ground for leveraging the capabilities of artificial intelligence (AI) in the automation and enhancement of the software testing process. The framework assumes that AI integrated with software testing can make a giant leap in test coverage, precision, and efficiency, which eventually ensures software with higher quality. A number of key constituents, each with the aim of tackling specific challenges that the software testing lifecycle poses, join to form the foundation of the Mitra framework. It includes at its very base machine learning (ML) algorithms and natural language processing (NLP) techniques that automatically produce and optimize test cases. Not only does this bring down the manual effort in creating test cases, but it also betters the detection capability for not-identified cases earlier, especially edge cases, which helps in bettering the test coverage. Other than that, the very important feature of the framework includes AI for better predictive analysis. The system is able to predict potential future software defects based on the historical data of software defects and test results, hence alerting the testers at an early time for correction before the issues become bigger defects. This predictive capability helps reduce the investment of time and resources taken in finding and fixing defects and further provides the ability to prioritize testing efforts considering their likelihood and the severity of potential defects.","","979-8-3503-6016-5","10.1109/ICACITE60783.2024.10616416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10616416","AI-Driven Software Testing;Automated Quality Assurance;Machine Learning Algorithms;Natural Language Processing;Test Coverage;Predictive Analysis;Anomaly Detection;Adaptive Learning;Dynamic Test Environment Management;Ethical Considerations","Software testing;Automation;Accuracy;Software algorithms;Manuals;Solids;Software","","","","40","IEEE","9 Aug 2024","","","IEEE","IEEE Conferences"
"Mastering Software Craftsmanship: An Industrial Practitioner Perspective","A. Barji; T. Jachmann; F. Paulisch","Siemens AG Digital Industries, Process Automation, Erlangen, Germany; Siemens Healthineers AG Diagnostic Imaging, Computed Tomography, Forchheim, Germany; Siemens Healthineers AG Head of Software Initiative, Forchheim, Germany",2024 36th International Conference on Software Engineering Education and Training (CSEE&T),"10 Sep 2024","2024","","","1","6","Software Craftsmanship is about professionalism in software development. The “craftsmanship” metaphor is based on the notion of professional craftsmen who take responsibility for their work and aim to achieve mastery –not only as individuals but also as part of a community. Especially in the context of developing and extending high-quality systems with long lifecycles, it is important that we nurture a strong culture of professionalism in software development. This includes both technical aspects such as automated tests, addressing technical debt, and refactoring as well as cultural aspects such as responsibility, failure culture, embracing change, and continuous learning. This paper describes what we, as industrial practitioners, mean by professionalism and describes our global training program that sets the foundation for this way of working. This is accompanied by a software craftsmanship program that enables software engineers to continuously learn, further increase their mastery of craftsmanship and apply what they learned on their current and future projects.","2377-570X","979-8-3503-7897-9","10.1109/CSEET62301.2024.10663039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10663039","software craftsmanship;software development;software engineering education;code quality;test-driven-design;technical debt;technical excellence;professionalism;learning culture;collaboration","Training;Cultural aspects;Software;Software development management","","","","16","IEEE","10 Sep 2024","","","IEEE","IEEE Conferences"
