"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Component-based Engineering of Web User Interface Designs for Evolutionary Optimization","M. Bakaev; V. Khvorostov","Automated Control Systems department, Novosibirsk State Technical University, Novosibirsk, Russia; Automated Control Systems department, Novosibirsk State Technical University, Novosibirsk, Russia","2018 19th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","23 Aug 2018","2018","","","335","340","Component-based approach has proved its effectiveness in modern web engineering, where programmers increasingly rely on web development frameworks. In front-end web development parts of available solutions cannot be reused directly, due to technical and legal obstacles, so we propose a specific process to generate web user interfaces (WUI) designs from configurable components. The similarity between the generated designs and the exemplary high-quality solutions retrieved from case base is then optimized within the evolutionary algorithm. In our current paper we designate the structure of the components and justify the employment of Drupal as the organizational framework. We also describe the implementation details, including the two supplemental software tools that we developed: 1) web intelligence miner that collects website-related data from linked open data sources and 2) web UI screenshot analyzer that converts it into semantic-spatial representation in JSON format. Finally, we specify the new solutions generation algorithm, per the three WUI dimensions: functionality, layout and visual appearance.","","978-1-5386-5889-5","10.1109/SNPD.2018.8441135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8441135","software components;user interface design;web engineering;case-based reasoning;evolutionary algorithms","Task analysis;User interfaces;Web design;Software tools;Visualization;Software engineering","","4","","15","IEEE","23 Aug 2018","","","IEEE","IEEE Conferences"
"Research on Product Innovation Design Method Based on User Requirements and Technology Evolution","M. Li; Y. Wang; T. Zhao","South China University of Technology, Guangzhou, China; South China University of Technology, Guangzhou, China; South China University of Technology, Guangzhou, China",2024 5th International Conference on Intelligent Design (ICID),"13 Jun 2025","2024","","","536","540","In order to optimize the systematic technological evolution and innovation process of products, respond to the constantly changing user demands, and combine the evolution trend of technological systems, a data-driven product innovation design method that integrates user demands and technological evolution is proposed. This research focuses on user demands, conducts quantitative analysis of the demands, and builds a systematic technological evolution method of products relying on product evolution strategies (simplification, substitution, addition, and transition). This research adopts flood disaster emergency rescue equipment to conduct case verification of this method, obtains a good scheme and conducts design deepening. This method can effectively meet user demands, output product innovation schemes, provide enterprises with a more complete theoretical basis for innovative design, and foresee the future development opportunities of products.","","979-8-3315-4149-1","10.1109/ICID64166.2024.11024575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024575","innovative design;technology evolution;user requirements;evolution strategy","Technological innovation;Systematics;Statistical analysis;Design methodology;Disasters;Market research;Systems engineering and theory;Software;Floods;Faces","","","","13","IEEE","13 Jun 2025","","","IEEE","IEEE Conferences"
"Evolutionary Neural Architecture Design of Liquid State Machine for Image Classification","C. Tang; J. Ji; Q. Lin; Y. Zhou","Faculty of Engineering, University of Toyama, Toyama-shi, Japan; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; State Key Laboratory of Synthetical Automation for Process Industry, Northeastern University, Shenyang, China","ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","27 Apr 2022","2022","","","91","95","As a recurrent spiking neural network, liquid state machine (LSM) has attracted more and more attention in neuromorphic computing due to its biological plausibility, computation power, and hardware implementation. However, the neural architecture of LSM, such as hidden neuron number, synaptic density, percentage connectivity, and connection state, has significant impact on its model performance. Manually defining a neural architecture will be ineffective and laborious in most cases. Therefore, based on a state-of-the-art differential evolution algorithm, an evolutionary neural architecture design methodology is proposed to automatically build suitable model topologies for LSM in this study, without any prior knowledge. The effectiveness of the proposed method has been validated on commonly-used image classification tasks.","2379-190X","978-1-6654-0540-9","10.1109/ICASSP43922.2022.9747040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9747040","spiking neural network;liquid state machine;neural architecture;evolutionary algorithm;classification","Liquids;Design methodology;Neurons;Signal processing algorithms;Computer architecture;Evolutionary computation;Reservoirs","","3","","20","IEEE","27 Apr 2022","","","IEEE","IEEE Conferences"
"The applications of jumping genes inspired evolutionary algorithms in microwave circuit designs","S. Y. Zheng","Sun Yat-sen University, Guangzhou, China",2017 International Applied Computational Electromagnetics Society Symposium (ACES),"28 Sep 2017","2017","","","1","2","The optimization of a microwave circuit is a complex multi-objective problem (MOP) needed to be effectively solved. Multi-objective evolution algorithms (MOEAs) are efficient in dealing with MOPs because of their population property inspired by the natural evolution of species. Exploitation and exploration are of equal importance to MOEAs for approximating the optimal Pareto front (PF) well. However, most of them are focus on exploitation, and may result in poor diversity or stick at local optimal front. Jumping genes operator (JG) inspired from a biological discovery was introduced in different evolutionary algorithms to maintain the balance between in convergence and diversity. In this paper, the principle, applications and future directions for jumping genes inspired evolutionary algorithm are summarized.","","978-0-9960-0785-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8051882","Evolutionary algorithm;jumping genes;optimization;microwave circuits","Sociology;Statistics;Evolutionary computation;Microwave circuits;Optimization;Biological cells;Algorithm design and analysis","","","","8","","28 Sep 2017","","","IEEE","IEEE Conferences"
"Impact of Human-Centered Design Process (HCDP) on Software Development Process","T. Farooqui; T. Rana; F. Jafari","Dept. of Computer Software Engineering, Military College of Signals (NUST), Islamabad, Pakistan; Dept. of Computer Software Engineering, Military College of Signals (NUST), Islamabad, Pakistan; Dept. of Computer Science, Fatima Jinnah Women University, Rawalpindi, Pakistan","2019 2nd International Conference on Communication, Computing and Digital systems (C-CODE)","4 Apr 2019","2019","","","110","114","Human centered design involves human perspective at every stage of the development process. This paper encompasses the impact of applying human-centered design process (HCDP) to the software development process (SDP). Applying human centered design process to the software development process needs to focus on human factors involved to enhance the usability and for effective user experience. This research focuses on achieving high usability and user experience by improving and applying the human centered design activities on the software development process. For this purpose we proposed our HCD model and a PSC (People using Software in a Context) analysis for achieving the good user experience and integrate it with the human centered design process to ensure high usability. This research will investigate on how applying HCDP influence software development process in order to improve usability and the quality of user experience. We have developed a simple calculator application to see the impact of applying our HCD model to SDP and identify issues with and without following our proposed HCD model. Results revealed that proposed HCD model is good to answer the issues identified in the conventional software development process.","","978-1-5386-9609-5","10.1109/C-CODE.2019.8680978","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8680978","Human Centered Design;Software Development Process;Usability;User experience","Usability;User experience;Calculators;Human factors;Testing;Digital systems","","16","","13","IEEE","4 Apr 2019","","","IEEE","IEEE Conferences"
"An Evolutionary Algorithm Using Multi-Strategy Combination for Single Objective Optimization Problem","J. Chen; J. Chen; H. Min","Guangzhou Key Laboratory of Robotics and Intelligent Software, South China University of Technology, Guangzhou, China; Guangzhou Key Laboratory of Robotics and Intelligent Software, South China University of Technology, Guangzhou, China; Guangzhou Key Laboratory of Robotics and Intelligent Software, South China University of Technology, Guangzhou, China",2017 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC),"10 Aug 2017","2017","1","","655","658","In this paper, an evolutionary algorithm using multi-strategy combination is proposed to solve single objective optimization problem. The algorithm is based on the combination of multi-operator evolutionary algorithms, which uses three evolutionary algorithms, each with multiple search operators, to search global optimum. In order to propose a more efficient search algorithm, interior point method is used to optimize the evolutionary process. The proposed algorithm was tested on the CEC-2014 benchmark, whose experimental results were presented to discuss the features of the proposed algorithm, which showed that the proposed algorithm had efficient iteration and ability to reach good solutions for most problems.","","978-1-5386-3221-5","10.1109/CSE-EUC.2017.123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8005875","single objective optimization;multi-strategy;interior point method;evolutionary algorithm","Optimization;Evolutionary computation;Sociology;Statistics;Algorithm design and analysis;Indium phosphide;III-V semiconductor materials","","1","","9","IEEE","10 Aug 2017","","","IEEE","IEEE Conferences"
"Construction of Sponge City Optimization Design Model Based on High-Dimensional Multi-Objective Evolutionary Algorithm","R. Nie; Y. Li","Shandong Vocational College of Light Industry Zibo, Zibo, Shandong, China; Shandong Vocational College of Light Industry Zibo, Zibo, Shandong, China","2024 First International Conference on Software, Systems and Information Technology (SSITCON)","20 Dec 2024","2024","","","1","5","Building the concept of sponge cities to address flood and water management challenges in urban development and improve the ecological environment. The design and construction of sponge cities is a multi-objective complex optimization problem that involves significant trade-offs since multiple factors need to be accounted for. In this study, we construct a sponge city optimal design model for multi-objective optimization based on NSGA-II algorithm considering rainwater utilization, flood risk and ecological environment as the key indicators. The framework finds a set of non-inferior solutions through NSGA-II algorithm that trades off among these competing objectives. The different solutions provided by the framework can be selected based on one’s needs and context, but the method of this study presents a very significant step forward from a decision-making perspective. This study demonstrates once more how this algorithm has a good potential related to searching for optimal decision solutions in multi-objective optimization.","","979-8-3503-5293-1","10.1109/SSITCON62437.2024.10796367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10796367","sponge city optimal design;high level multi-objective evolutionary optimization algorithm;NSGA-II;MOEA/D","Biological system modeling;Optimization models;Urban areas;Software algorithms;Software systems;Search problems;Floods;Sustainable development;Information technology;Optimization","","","","20","IEEE","20 Dec 2024","","","IEEE","IEEE Conferences"
"The Impact of Software Development Process on Software Quality: A Review","B. Singh; S. Gautam","ICT Research Lab, University of Lucknow, Lucknow, India; ICT Research Lab, University of Lucknow, Lucknow, India",2016 8th International Conference on Computational Intelligence and Communication Networks (CICN),"26 Oct 2017","2016","","","666","672","Quality of software products depends upon various phase of software development process. Process of software development is used to create and achieve quality in software products. Software development process uses four main phases which have its own importance for development. Software quality is a conformance to requirements which is divided into functional and non-functional requirements. The objective of this paper is to present a review on the impact of software development process on software quality. In this paper various quality attributes have been considered during analysis of development process to see the impact on software quality. During analysis we observe that software architecture is more important phase than other phase because it provides abstract representation of overall structure of software.","2472-7555","978-1-5090-1144-5","10.1109/CICN.2016.137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8082729","software development process;software quality;software requirement;software design;software coding/implementation;software testing","Software quality;Software design;Software reliability;Software architecture;Unified modeling language","","10","","78","IEEE","26 Oct 2017","","","IEEE","IEEE Conferences"
"ISO/IEC/IEEE International Standard - Systems and software engineering — Developing information for users in an agile environment","",,ISO/IEC/IEEE 26515:2018(E),"20 Dec 2018","2018","","","1","32","This document provides requirements and guidance to information developers and related roles on how to adapt the processes described in the ISO/IEC/IEEE 265NN family of International Standards to develop quality information for users. This document is independent of the agile development methods and tools that are used to produce the software. This document gives an overview of agile methodologies although it neither encourages nor discourages the use of any particular agile methodology. Therefore, this document uses generic agile terminology as much as possible.","","978-1-5044-5297-7","10.1109/IEEESTD.2018.8584455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8584455","","IEEE Standards;ISO Standards;IEC Standards;Software engineering;Systems engineering and theory;Agile software development","","1","","","","20 Dec 2018","","","IEEE","IEEE Standards"
"Innovative Evolutionary Algorithm for the Design and Optimization of Meta-material Absorbers in the Solar Spectrum","A. I. Abeg; A. Khaleque; A. B. M. A. Hossain; E. H. Likhon","Dept. of Electrical & Electronic Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh; Dept. of Electrical & Electronic Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh; Dept. of Electrical & Electronic Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh; Dept. of Electrical & Electronic Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh",2023 IEEE International Conference on Telecommunications and Photonics (ICTP),"11 Apr 2024","2023","","","1","5","Efficiently capturing photons from the solar spec-trum is crucial for effective solar energy harvesting. To enhance photon absorption, there has been a growing interest in meta-material absorbers in recent years. Yet, designing and selecting parameters for these absorbers remains challenging due to their complex multi-physics properties. In this article, a new technique for designing meta-material absorber is studied using an interlink of simulation and optimization algorithm. Comsol Multiphysics software is used to simulate a metal-insulator-metal structure (Ni-SiO2-Ni in this case) to calculate average absorbance in solar spectrum of 200 - 2000 nm. A new innovative evolutionary algorithm is proposed to use this average absorbance as objective function for optimizing design parameters of the metamaterials more efficiently and reliably. A database is introduced in the algorithm to minimize the execution time. The proposed algorithm requires negligible simulation time compared to the traditional trial and error method and has improved initial average absorbance from 89.1% to 93.36%. Further analysis reveals that, on average, there is an absorbance of 92.37% in the ultraviolet range, 98.03% in the visible band, and 94.29% in the near-infrared range, with a peak absorption of 99.99% occurring at a wavelength of 650 nm. In addition, the proposed broad-band solar absorber presented in this work, can be used in optimizing the design of meta-materials for other applications with multiple objectives.","2836-2985","979-8-3503-9347-7","10.1109/ICTP60248.2023.10490552","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10490552","solar spectrum;metamaterial absorber;innovative evolutionary algorithm;optimization","Absorption;Databases;Solar energy;Evolutionary computation;Approximation algorithms;Reliability engineering;Telecommunications","","1","","27","IEEE","11 Apr 2024","","","IEEE","IEEE Conferences"
"Automatic Component-Wise Design of Multiobjective Evolutionary Algorithms","L. C. T. Bezerra; M. López-Ibáñez; T. Stützle","IRIDIA Laboratory, CoDE, Université Libre de Bruxelles, Brussels, Belgium; IRIDIA Laboratory, CoDE, Université Libre de Bruxelles, Brussels, Belgium; IRIDIA Laboratory, CoDE, Université Libre de Bruxelles, Brussels, Belgium",IEEE Transactions on Evolutionary Computation,"26 May 2016","2016","20","3","403","417","Multiobjective evolutionary algorithms (MOEAs) are typically proposed, studied, and applied as monolithic blocks with a few numerical parameters that need to be set. Few works have studied how the algorithmic components of these evolutionary algorithms can be classified and combined to produce new algorithmic designs. The motivation for studies of this latter type stem from the development of flexible software frameworks and the usage of automatic algorithm configuration methods to find novel algorithm designs. In this paper, we propose anMOEA template and a new conceptual view of its components that surpasses existing frameworks in both number of algorithms that can be instantiated from the template and flexibility to produce novel algorithmic designs. We empirically demonstrate the flexibility of our proposed framework by automatically designing MOEAs for continuous and combinatorial optimization problems. The automatically designed algorithms are often able to outperform six traditional MOEAs from the literature, even after tuning their numerical parameters.","1941-0026","","10.1109/TEVC.2015.2474158","COMEX Project (P7/36) within the Interuniversity Attraction Poles Programme of the Belgian Science Policy Office; Belgian F.R.S.-FNRS; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7226795","Multiobjective optimization;permutation flowshop problem;automatic algorithm configuration;Automatic algorithm configuration;evolutionary algorithms;multiobjective optimization;permutation flow shop problem (PFSP)","Algorithm design and analysis;Sociology;Statistics;Measurement;Software algorithms;Evolutionary computation;Proposals","","81","","44","IEEE","27 Aug 2015","","","IEEE","IEEE Journals"
